55.915992;37.540084;434
55.942348;37.546614;489
55.644181;37.411678;653
55.652664;37.767717;588
55.624261;37.309585;534
55.644181;37.411678;618
55.689664;37.854683;618
55.815625;37.830779;534
55.8665;37.444557;671
55.893238;37.54065;653
55.579561;37.682269;533
55.581378;37.675343;600
55.581383;37.670429;600
55.585856;37.676825;686
55.596325;37.659775;600
55.596462;37.661698;600
55.59928;37.669747;727
55.619813;37.658356;600
55.620438;37.6615;727
55.621902;37.302497;600
55.622573;37.303162;533
55.622573;37.303162;600
55.623158;37.306773;545
55.623158;37.306773;600
55.624693;37.649346;1091
55.627509;37.649229;960
55.635116;37.802068;600
55.636656;37.358094;706
55.636656;37.358094;615
55.6375;37.363565;600
55.641061;37.356225;727
55.653782;37.416754;533
55.653782;37.416754;1091
55.672184;37.765947;632
55.679093;37.720546;686
55.681275;37.926862;615
55.682468;37.928318;600
55.684899;37.862031;632
55.689629;37.858312;600
55.694895;37.818939;649
55.703434;37.919676;600
55.706639;37.741773;545
55.706954;37.747595;667
55.710727;37.794549;686
55.71128;37.880491;632
55.712878;37.896948;600
55.713755;37.889762;632
55.714247;37.887875;600
55.72309;37.901377;667
55.72347;37.903192;615
55.724053;37.817088;632
55.750976;37.8343;800
55.796273;37.464014;727
55.819312;37.873386;615
55.820162;37.869235;632
55.820263;37.630005;632
55.826963;37.350072;800
55.843161;37.458795;1200
55.843161;37.458795;600
55.844551;37.358498;533
55.846472;37.400548;436
55.846472;37.400548;533
55.848028;37.427776;750
55.891466;37.5251;585
55.575658;37.656721;600
55.575785;37.655347;600
55.58148;37.637003;615
55.58148;37.637003;615
55.581724;37.680436;462
55.58177;37.663261;706
55.586252;37.674247;600
55.587677;37.673466;600
55.588191;37.643399;686
55.591793;37.640938;600
55.592576;37.643111;600
55.592576;37.643111;600
55.615232;37.604592;600
55.620662;37.304869;632
55.620662;37.304869;686
55.620662;37.304869;600
55.622588;37.303144;632
55.623158;37.306773;600
55.624347;37.309747;558
55.626828;37.649292;923
55.629277;37.79799;600
55.630502;37.669899;649
55.631046;37.794154;667
55.634242;37.800568;600
55.635376;37.382789;727
55.63721;37.792429;750
55.640111;37.405983;632
55.648407;37.38675;600
55.648407;37.38675;600
55.650455;37.388008;558
55.652486;37.738243;600
55.676676;37.759686;667
55.678478;37.855267;545
55.682016;37.923745;533
55.682788;37.915292;649
55.686284;37.927779;545
55.686294;37.925874;615
55.686888;37.920296;615
55.686888;37.920296;632
55.687127;37.848179;615
55.69489;37.807719;706
55.694966;37.87715;615
55.699695;37.779979;686
55.703048;37.918409;571
55.704626;37.813863;774
55.704976;37.400746;727
55.707081;37.868741;632
55.709028;37.768265;667
55.713365;37.88757;686
55.713755;37.889762;632
55.715875;37.897308;600
55.716691;37.888585;600
55.716691;37.888585;632
55.72347;37.903192;600
55.737973;37.735584;706
55.745017;37.767878;667
55.753114;37.507178;800
55.767504;37.736033;667
55.793293;37.67926;571
55.81348;37.712138;727
55.816161;37.86469;727
55.817153;37.705679;706
55.819312;37.873386;632
55.819332;37.865669;600
55.821128;37.758392;727
55.821856;37.871454;686
55.825249;37.758671;667
55.836494;37.523115;750
55.839037;37.538628;800
55.85913;37.662551;686
55.861524;37.519782;686
55.8679;37.495761;750
55.870046;37.59197;686
55.871809;37.484604;533
55.92141;37.54179;600
55.766623;37.488368;659
55.594214;37.659892;645
55.637342;37.362289;628
55.677976;37.718902;645
55.88613;37.606029;662
55.585097;37.68747;692
55.791602;37.786465;694
55.893445;37.581388;714
55.699015;37.838953;694
55.686685;37.72608;694
55.84819;37.345589;625
55.575195;37.664177;500
55.575195;37.664177;500
55.576793;37.673403;625
55.576793;37.673403;610
55.58092;37.663189;694
55.581378;37.675343;694
55.581383;37.670429;658
55.582828;37.69224;735
55.583082;37.59197;595
55.583749;37.666459;694
55.584095;37.661976;833
55.584095;37.661976;694
55.585041;37.69039;625
55.58527;37.692869;658
55.585306;37.66786;641
55.585306;37.66786;694
55.585647;37.69534;595
55.585866;37.696912;610
55.585911;37.66486;676
55.591487;37.646525;658
55.592541;37.54374;758
55.592546;37.647989;694
55.592591;37.664815;833
55.59278;37.659524;735
55.593721;37.651313;758
55.594011;37.607889;625
55.596462;37.661698;714
55.596808;37.616189;532
55.59928;37.669747;714
55.59928;37.669747;694
55.59928;37.669747;658
55.59928;37.669747;714
55.599672;37.664599;781
55.60043;37.720753;625
55.600969;37.653658;625
55.603151;37.512829;758
55.604092;37.539024;417
55.604092;37.539024;694
55.606929;37.71018;1000
55.607646;37.617177;758
55.608531;37.513772;694
55.608531;37.513772;625
55.610478;37.581137;714
55.610611;37.20044;676
55.611485;37.596157;595
55.616183;37.709766;676
55.616661;37.745322;694
55.618995;37.658131;446
55.619406;37.658248;735
55.620438;37.6615;676
55.620967;37.659075;781
55.621297;37.493802;694
55.621384;37.6577;1136
55.621511;37.660736;676
55.621511;37.660736;581
55.621902;37.302497;625
55.622517;37.301617;641
55.622517;37.301617;641
55.622588;37.303144;625
55.623158;37.300817;625
55.623158;37.300817;568
55.623503;37.309091;658
55.623503;37.309091;625
55.623529;37.303126;625
55.623529;37.303126;658
55.623529;37.303126;568
55.623529;37.303126;625
55.623595;37.309172;625
55.624261;37.309585;543
55.624261;37.309585;625
55.624291;37.651349;694
55.624693;37.649346;962
55.62481;37.674651;658
55.62481;37.674651;781
55.625343;37.72581;658
55.626828;37.649292;1087
55.627509;37.649229;781
55.627509;37.649229;862
55.628617;37.651403;1000
55.628637;37.653712;595
55.628673;37.798592;641
55.631239;37.79976;714
55.631249;37.752966;676
55.63221;37.609362;806
55.632728;37.676466;833
55.632779;37.592051;595
55.633917;37.649759;676
55.633917;37.649759;781
55.634685;37.658634;833
55.635924;37.524534;714
55.636351;37.348437;641
55.636656;37.358094;658
55.636656;37.358094;625
55.636656;37.358094;781
55.6375;37.363565;758
55.638211;37.363726;641
55.639339;37.342948;714
55.639339;37.342948;658
55.639756;37.353791;431
55.641061;37.356225;625
55.642286;37.365676;641
55.643277;37.67652;758
55.643343;37.722702;641
55.643505;37.411247;625
55.644089;37.716288;521
55.645669;37.743426;610
55.646223;37.342679;568
55.646762;37.413277;676
55.649799;37.369556;676
55.650099;37.730203;625
55.650368;37.405705;658
55.651029;37.403639;641
55.651679;37.697082;676
55.651816;37.410484;658
55.651816;37.410484;556
55.651816;37.410484;625
55.652456;37.398734;610
55.653782;37.416754;758
55.653782;37.416754;1000
55.653782;37.416754;1136
55.653888;37.407196;714
55.65434;37.765749;694
55.655899;37.401123;658
55.657621;37.482771;658
55.65883;37.409505;641
55.658845;37.703406;694
55.660998;37.779134;641
55.663354;37.772909;610
55.669199;37.58994;658
55.670062;37.743759;781
55.674027;37.756066;926
55.674072;37.810908;758
55.67457;37.524246;625
55.677448;37.59471;833
55.679915;37.852024;694
55.679915;37.852024;625
55.681443;37.654493;1190
55.682468;37.928318;625
55.682645;37.656532;1000
55.682722;37.917053;641
55.683899;37.91911;556
55.684899;37.862031;556
55.685158;37.68641;758
55.68598;37.860504;658
55.686;37.850452;595
55.68702;37.860468;658
55.687127;37.848179;641
55.687127;37.848179;781
55.689223;37.85409;641
55.689664;37.854683;658
55.689725;37.718067;625
55.689984;37.719396;714
55.690796;37.858833;625
55.690796;37.858833;658
55.693272;37.856767;658
55.695626;37.821661;758
55.695956;37.742968;568
55.69621;37.857575;758
55.69621;37.857575;625
55.696499;37.825514;758
55.698381;37.781254;694
55.699015;37.838953;595
55.699122;37.8532;625
55.699472;37.842358;641
55.699913;37.808078;595
55.700826;37.914367;568
55.701465;37.84004;658
55.701891;37.915669;625
55.701891;37.915669;417
55.702556;37.917205;510
55.703048;37.918409;658
55.703048;37.918409;676
55.703048;37.918409;625
55.703621;37.917538;694
55.704397;37.921158;610
55.704397;37.921158;625
55.704509;37.792915;735
55.704605;37.91575;694
55.704605;37.91575;676
55.704707;37.816379;694
55.704707;37.816379;658
55.706954;37.747595;781
55.707202;37.822451;658
55.707202;37.822451;758
55.707699;37.781802;500
55.708049;37.751179;694
55.708917;37.88872;641
55.708917;37.88872;714
55.708917;37.88872;641
55.709094;37.88669;694
55.709094;37.88669;694
55.709358;37.893562;781
55.709997;37.750065;568
55.710854;37.864762;676
55.71128;37.880491;595
55.711569;37.804763;625
55.711782;37.888414;625
55.712381;37.880608;595
55.713365;37.88757;625
55.713365;37.88757;676
55.713603;37.882719;610
55.713603;37.882719;658
55.713603;37.882719;735
55.713654;37.398312;676
55.713755;37.889762;714
55.714247;37.887875;625
55.714247;37.887875;595
55.714247;37.887875;658
55.714247;37.887875;641
55.714353;37.663997;510
55.71445;37.894119;641
55.714495;37.891693;658
55.714587;37.747451;595
55.715317;37.898682;658
55.71586;37.882926;658
55.71586;37.882926;676
55.716123;37.824715;735
55.716691;37.888585;625
55.719749;37.737345;625
55.720023;37.823951;714
55.720083;37.903048;595
55.720859;37.90533;568
55.721463;37.896329;625
55.721463;37.896329;625
55.721463;37.896329;714
55.721731;37.822307;962
55.721843;37.898538;658
55.722456;37.387837;714
55.722598;37.892223;568
55.722598;37.892223;625
55.72305;37.908393;625
55.723146;37.826862;735
55.723146;37.826862;641
55.723369;37.835692;758
55.723998;37.403648;714
55.72486;37.830527;714
55.725149;37.767115;625
55.726244;37.458256;806
55.728124;37.766136;625
55.728124;37.766136;833
55.729255;37.763863;417
55.733254;37.830635;658
55.733254;37.830635;714
55.733655;37.821517;694
55.73478;37.827185;714
55.735079;37.405786;676
55.735363;37.426815;694
55.735672;37.429941;735
55.735672;37.429941;694
55.736985;37.83094;641
55.737193;37.821858;758
55.73773;37.478828;581
55.740593;37.864555;472
55.741125;37.77829;625
55.741125;37.77829;521
55.742048;37.760566;625
55.742134;37.832243;676
55.742134;37.832243;625
55.742134;37.832243;1250
55.744166;37.770439;1136
55.744895;37.759021;926
55.746846;37.826853;714
55.748934;37.788297;532
55.748934;37.788297;694
55.750454;37.829602;833
55.752577;37.784866;658
55.756979;37.833366;862
55.764101;37.824239;735
55.764227;37.72873;1190
55.766734;37.727427;1250
55.771104;37.828614;676
55.776016;37.832261;714
55.776983;37.830204;658
55.776983;37.830204;625
55.77832;37.833429;556
55.779034;37.836447;625
55.781165;37.837911;735
55.781165;37.837911;926
55.781448;37.832818;676
55.785341;37.361022;758
55.787563;37.509316;1250
55.788191;37.471156;625
55.788191;37.471156;714
55.789937;37.677876;417
55.792554;37.779242;658
55.794067;37.723969;735
55.796324;37.736644;694
55.796628;37.820942;568
55.796704;37.723942;658
55.797048;37.786977;833
55.797189;37.795897;714
55.798034;37.82246;735
55.800377;37.400746;625
55.801941;37.766953;556
55.803256;37.767699;781
55.803555;37.821553;735
55.804248;37.820529;714
55.80481;37.726313;1250
55.80481;37.726313;1000
55.80481;37.726313;893
55.80481;37.726313;1087
55.805219;37.418146;481
55.805832;37.817492;625
55.805943;37.707296;1190
55.805943;37.707296;926
55.806454;37.812345;781
55.806924;37.559415;714
55.807415;37.768148;714
55.807951;37.707682;1136
55.809004;37.820987;658
55.810218;37.780482;676
55.811619;37.797819;641
55.812459;37.836878;625
55.812529;37.832818;625
55.812529;37.832818;556
55.81384;37.810198;735
55.814386;37.797667;610
55.814765;37.710467;833
55.815539;37.824329;714
55.815752;37.728981;758
55.815878;37.735315;962
55.816313;37.805581;833
55.816708;37.696507;806
55.817765;37.699283;1087
55.817992;37.824356;833
55.818316;37.496066;556
55.818923;37.825137;1136
55.819069;37.812776;676
55.819176;37.721193;833
55.819312;37.711931;568
55.819312;37.711931;781
55.819312;37.711931;1000
55.819444;37.710539;926
55.819778;37.822245;658
55.82002;37.714617;1000
55.82004;37.716827;641
55.820162;37.869235;893
55.820182;37.873143;500
55.820182;37.873143;625
55.820207;37.79737;658
55.820207;37.79737;532
55.821219;37.830841;446
55.822812;37.560116;556
55.82309;37.831731;714
55.823176;37.826044;714
55.824071;37.822532;714
55.825052;37.817223;758
55.826918;37.769729;610
55.827449;37.822972;714
55.827449;37.822972;735
55.827788;37.350404;694
55.827944;37.812462;625
55.829385;37.762794;758
55.832257;37.641063;758
55.833703;37.660386;625
55.834345;37.53022;714
55.840841;37.537595;735
55.843161;37.458795;658
55.84356;37.572297;694
55.845663;37.496569;735
55.848028;37.427776;758
55.848028;37.427776;694
55.848872;37.477076;676
55.849332;37.44506;1190
55.849868;37.343856;625
55.851556;37.347808;581
55.852278;37.348329;714
55.852864;37.409226;833
55.855088;37.474507;806
55.855229;37.511203;806
55.855446;37.513179;714
55.858094;37.513476;1042
55.858094;37.513476;893
55.858094;37.513476;833
55.860691;37.510808;735
55.86204;37.51441;676
55.863237;37.669243;610
55.863677;37.513916;694
55.863965;37.51512;581
55.864939;37.468533;694
55.864939;37.468533;658
55.865207;37.600082;625
55.866207;37.535224;556
55.866768;37.496623;658
55.866788;37.468901;714
55.867268;37.696858;781
55.867288;37.655257;676
55.867511;37.541431;1042
55.867778;37.662641;781
55.867778;37.662641;1190
55.867844;37.497378;714
55.868334;37.67095;1087
55.870021;37.501833;658
55.870056;37.471318;735
55.871117;37.463655;781
55.872258;37.518973;676
55.87241;37.484568;658
55.873784;37.627885;1250
55.873935;37.545536;806
55.874289;37.710386;714
55.874405;37.660772;694
55.874592;37.514814;625
55.874708;37.485026;781
55.876021;37.579241;1250
55.876021;37.579241;1000
55.880753;37.580364;758
55.884009;37.528954;658
55.885161;37.662308;625
55.885322;37.527687;735
55.885544;37.524561;581
55.889876;37.526941;595
55.890982;37.564742;714
55.891936;37.537865;735
55.892375;37.624184;676
55.892375;37.624184;781
55.892375;37.624184;694
55.892764;37.619513;610
55.893087;37.605643;694
55.893127;37.533283;625
55.893198;37.599022;595
55.893975;37.528989;714
55.898558;37.629367;714
55.899179;37.591512;595
55.89982;37.580759;625
55.900057;37.574471;781
55.903014;37.550801;676
55.904064;37.549417;658
55.915992;37.540084;658
55.915992;37.540084;625
55.915992;37.540084;694
55.915992;37.540084;625
55.569184;37.471902;658
55.569184;37.471902;625
55.575169;37.674418;625
55.575541;37.652211;694
55.575856;37.673906;625
55.575856;37.673906;694
55.576793;37.673403;625
55.576895;37.664078;714
55.578269;37.647091;781
55.578269;37.647091;694
55.578655;37.657476;714
55.578981;37.153341;625
55.579078;37.655535;781
55.579841;37.680598;714
55.580482;37.598061;556
55.580492;37.68836;595
55.580727;37.65178;694
55.58092;37.663189;714
55.58092;37.663189;714
55.581383;37.670429;676
55.581383;37.670429;735
55.581785;37.673178;676
55.58179;37.663243;714
55.58179;37.691324;735
55.581983;37.685656;625
55.582981;37.675307;676
55.582981;37.675307;694
55.583332;37.685871;625
55.584019;37.688988;625
55.5841;37.687309;658
55.584584;37.669019;658
55.584629;37.664042;758
55.585158;37.662326;714
55.58527;37.692869;658
55.585347;37.650954;714
55.585438;37.66539;758
55.586252;37.674247;625
55.58642;37.664384;714
55.587677;37.673466;658
55.588272;37.646265;676
55.588567;37.642213;625
55.588628;37.665201;694
55.589274;37.612641;641
55.589793;37.644154;676
55.590139;37.646938;758
55.590139;37.646938;676
55.590597;37.612632;676
55.590938;37.613233;694
55.591961;37.648897;1250
55.592378;37.639689;543
55.592591;37.664815;781
55.592612;37.671974;625
55.594102;37.664976;735
55.594194;37.536203;758
55.59428;37.667114;781
55.594433;37.669109;806
55.595053;37.649436;806
55.595186;37.60726;714
55.595801;37.725595;641
55.595939;37.613027;714
55.596101;37.728532;556
55.596401;37.647531;676
55.596773;37.664393;694
55.596966;37.648915;694
55.597149;37.591943;714
55.599672;37.664599;714
55.599718;37.512937;658
55.600598;37.593453;1250
55.600969;37.653658;556
55.600989;37.656963;625
55.601264;37.657017;658
55.601264;37.657017;568
55.601264;37.657017;641
55.602342;37.736437;625
55.602983;37.529268;625
55.606024;37.60894;658
55.606492;37.61106;735
55.606614;37.732808;694
55.607112;37.549848;658
55.607143;37.616198;758
55.608241;37.715372;781
55.608384;37.591413;694
55.608673;37.612102;641
55.608902;37.58049;781
55.609701;37.708635;676
55.61058;37.201033;676
55.611409;37.29496;714
55.611856;37.590776;543
55.612497;37.581514;625
55.6142;37.594288;714
55.615136;37.262181;694
55.615502;37.593749;500
55.616463;37.582835;625
55.616753;37.704161;625
55.617535;37.649022;625
55.618268;37.742196;714
55.618689;37.745034;625
55.618842;37.747118;625
55.618995;37.658131;417
55.620377;37.657718;581
55.620438;37.6615;658
55.620662;37.304869;625
55.621328;37.303647;676
55.621328;37.303647;625
55.621384;37.6577;1136
55.622517;37.301617;625
55.622517;37.301617;625
55.622573;37.303162;556
55.623158;37.300817;625
55.623437;37.671372;781
55.623529;37.303126;595
55.623529;37.303126;568
55.623529;37.303126;556
55.623595;37.309172;595
55.623671;37.591899;625
55.623752;37.651008;694
55.623803;37.304977;694
55.623803;37.304977;625
55.624195;37.659057;735
55.624261;37.309585;625
55.624261;37.309585;568
55.625704;37.668992;625
55.626817;37.668785;714
55.626909;37.483059;926
55.627407;37.654825;625
55.628408;37.512919;676
55.628515;37.487676;735
55.628571;37.591225;806
55.629714;37.794145;658
55.630085;37.655463;714
55.631239;37.79976;694
55.631417;37.481046;625
55.6322;37.795888;610
55.632626;37.80223;610
55.633307;37.677481;758
55.633404;37.797595;625
55.634065;37.793103;625
55.634878;37.675271;714
55.634974;37.674193;641
55.634994;37.346003;658
55.635559;37.795556;658
55.63594;37.720079;625
55.63597;37.614491;781
55.636097;37.666019;641
55.636285;37.793436;676
55.636351;37.348437;714
55.63661;37.65894;641
55.636641;37.362145;641
55.636727;37.720753;625
55.636824;37.653469;658
55.636875;37.719244;658
55.637408;37.348455;595
55.6375;37.363565;625
55.638333;37.378207;758
55.638368;37.379061;735
55.638368;37.379061;714
55.638912;37.361642;641
55.63911;37.409082;781
55.639151;37.663916;595
55.639212;37.540326;735
55.639542;37.341403;694
55.639542;37.341403;641
55.639756;37.353791;676
55.640406;37.371892;625
55.64069;37.340173;625
55.64099;37.361975;658
55.641117;37.363511;595
55.641605;37.520276;758
55.641829;37.360699;658
55.642448;37.670339;781
55.642692;37.336921;556
55.642728;37.713036;610
55.642753;37.363951;595
55.643185;37.367203;625
55.643983;37.343532;595
55.644049;37.350719;625
55.645324;37.668956;758
55.646081;37.411526;658
55.646777;37.409316;625
55.64701;37.377938;676
55.647041;37.411741;781
55.647691;37.394521;625
55.648138;37.414679;676
55.648291;37.720807;694
55.648311;37.663728;595
55.648407;37.38675;625
55.64857;37.740165;625
55.648692;37.5736;694
55.648702;37.407016;694
55.648794;37.388188;658
55.648814;37.392275;625
55.649195;37.736195;625
55.650866;37.71512;595
55.65113;37.700711;694
55.651536;37.568183;714
55.651816;37.410484;625
55.652298;37.73244;658
55.652456;37.398734;658
55.653319;37.398186;658
55.653888;37.407196;556
55.653888;37.407196;625
55.655117;37.758186;625
55.655117;37.758186;625
55.655696;37.412667;694
55.655884;37.756676;610
55.655899;37.401123;641
55.656047;37.408822;595
55.656082;37.402839;641
55.656098;37.717717;714
55.657098;37.411822;758
55.658078;37.707628;694
55.658078;37.707628;1250
55.658469;37.757467;595
55.660704;37.570599;781
55.661978;37.514733;658
55.663476;37.747603;714
55.664654;37.585745;806
55.668696;37.569252;658
55.670757;37.587712;714
55.671696;37.745052;714
55.673148;37.762021;595
55.673245;37.771067;625
55.673768;37.760422;581
55.673778;37.764671;714
55.673778;37.764671;658
55.674478;37.770367;625
55.675773;37.761482;893
55.676088;37.725909;625
55.676448;37.745322;625
55.676996;37.717977;658
55.677032;37.765121;581
55.678595;37.767016;658
55.678595;37.767016;694
55.678966;37.722666;758
55.679113;37.853784;658
55.679113;37.853784;658
55.679463;37.858905;676
55.680148;37.741854;735
55.680148;37.741854;694
55.680209;37.718992;658
55.68027;37.766729;658
55.680458;37.728541;625
55.680534;37.741477;714
55.680712;37.750604;658
55.681032;37.755733;595
55.681128;37.92423;556
55.681194;37.741145;714
55.681275;37.763602;658
55.681275;37.926862;641
55.681275;37.926862;658
55.682204;37.921005;676
55.682473;37.738234;781
55.682473;37.738234;543
55.682722;37.917053;568
55.682722;37.917053;694
55.682757;37.654484;556
55.682788;37.915292;714
55.682864;37.919415;417
55.682991;37.741953;833
55.683503;37.918912;556
55.683549;37.728505;781
55.683899;37.91911;568
55.684757;37.852931;735
55.685046;37.600046;833
55.685234;37.921005;641
55.685462;37.731021;735
55.686294;37.925874;641
55.686497;37.856201;658
55.687731;37.859345;641
55.688649;37.602741;658
55.691283;37.718193;595
55.691379;37.604906;806
55.69211;37.775936;625
55.694023;37.817286;694
55.694657;37.816953;694
55.695012;37.856057;658
55.695174;37.545995;510
55.695925;37.804988;781
55.696154;37.80214;676
55.696499;37.825514;658
55.696996;37.746966;581
55.697468;37.848502;625
55.697508;37.825146;658
55.697559;37.787462;694
55.698173;37.755311;694
55.698406;37.821472;714
55.699015;37.838953;714
55.69902;37.914205;676
55.69902;37.914205;610
55.69902;37.914205;658
55.699406;37.750406;1000
55.699558;37.736024;806
55.699812;37.914232;610
55.699812;37.914232;625
55.699812;37.914232;625
55.700167;37.826017;625
55.700177;37.838621;676
55.700197;37.850865;676
55.700268;37.753514;758
55.70041;37.809479;676
55.700775;37.744648;658
55.700826;37.914367;625
55.701166;37.760548;625
55.701166;37.760548;714
55.701242;37.753272;806
55.701303;37.738908;781
55.701673;37.738387;481
55.701739;37.756641;658
55.702054;37.923835;641
55.703048;37.918409;658
55.703434;37.919676;641
55.703621;37.917538;658
55.703748;37.820538;714
55.703992;37.772343;455
55.704408;37.919002;625
55.704605;37.91575;658
55.704656;37.778685;490
55.704707;37.816379;758
55.705696;37.769998;694
55.705904;37.730625;581
55.706036;37.822056;658
55.706401;37.919415;625
55.706431;37.815642;758
55.706568;37.821149;758
55.706639;37.741773;714
55.70668;37.751367;694
55.706695;37.918616;625
55.706695;37.918616;641
55.70671;37.810459;758
55.706847;37.402695;625
55.707253;37.759533;781
55.707426;37.396012;1000
55.707436;37.784156;714
55.707618;37.820646;781
55.70771;37.774454;714
55.707791;37.751826;1250
55.708161;37.786527;694
55.708617;37.787605;735
55.70877;37.601906;500
55.708942;37.681443;694
55.709079;37.394287;625
55.709094;37.88669;658
55.709145;37.769756;694
55.709358;37.893562;658
55.709454;37.819478;556
55.709738;37.382402;625
55.709749;37.857144;595
55.709931;37.85453;714
55.710976;37.893167;658
55.711123;37.896895;714
55.711123;37.896895;625
55.711133;37.895026;625
55.71128;37.880491;625
55.711361;37.772253;758
55.712244;37.893948;625
55.712852;37.889654;625
55.712878;37.896948;625
55.712878;37.896948;625
55.713304;37.796858;658
55.713365;37.88757;676
55.713603;37.882719;625
55.713755;37.889762;625
55.713755;37.889762;625
55.713796;37.743328;595
55.713826;37.750712;676
55.714085;37.735961;556
55.714369;37.89693;625
55.71445;37.894119;625
55.71449;37.86151;595
55.715043;37.894173;625
55.715317;37.898682;694
55.715347;37.880141;641
55.715682;37.771508;758
55.716042;37.891505;625
55.716113;37.879126;658
55.71623;37.813639;735
55.716372;37.885405;714
55.716382;37.776556;676
55.716879;37.775514;758
55.717447;37.729628;714
55.717457;37.828191;758
55.71839;37.459675;714
55.719095;37.744756;581
55.720023;37.818391;625
55.720023;37.818391;641
55.720023;37.823951;714
55.720038;37.779934;556
55.720058;37.783563;625
55.720083;37.903048;481
55.720408;37.898242;556
55.720616;37.408534;833
55.721179;37.429681;581
55.721336;37.903138;481
55.721447;37.458472;758
55.721463;37.896329;595
55.721539;37.826215;735
55.721838;37.814744;735
55.721843;37.898538;641
55.722041;37.786114;694
55.722051;37.893867;658
55.722172;37.811905;625
55.72236;37.909938;625
55.722598;37.892223;595
55.722847;37.895457;595
55.722852;37.811698;1250
55.723004;37.900236;568
55.72347;37.903192;625
55.72347;37.903192;658
55.723998;37.403648;1087
55.724053;37.817088;714
55.724616;37.779296;862
55.724915;37.779961;758
55.725412;37.764537;781
55.727181;37.811034;658
55.728124;37.766136;758
55.728819;37.409451;581
55.732676;37.481406;625
